Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value),
('GI','Fires',264,'Isle of Man',7246,'Burned Area',6797,'Other forest',2017,2017,3050,'FAO TIER 1','ha',0),
('GI','Fires',264,'Isle of Man',7225,'Emissions (CH4)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',264,'Isle of Man',7230,'Emissions (N2O)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',264,'Isle of Man',7245,'Biomass burned (dry matter)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',264,'Isle of Man',7246,'Burned Area',6797,'Other forest',2018,2018,3050,'FAO TIER 1','ha',0),
('GI','Fires',264,'Isle of Man',7225,'Emissions (CH4)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',264,'Isle of Man',7230,'Emissions (N2O)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',264,'Isle of Man',7245,'Biomass burned (dry matter)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',264,'Isle of Man',7246,'Burned Area',6797,'Other forest',2019,2019,3050,'FAO TIER 1','ha',0),
('GI','Fires',264,'Isle of Man',7225,'Emissions (CH4)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',264,'Isle of Man',7230,'Emissions (N2O)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',106,'Italy',7246,'Burned Area',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','ha',0),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','tonnes',7579.7804),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2010,2010,3050,'FAO TIER 1','ha',150.3925),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.0174),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.0016),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','tonnes',71503.9534),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2011,2011,3050,'FAO TIER 1','ha',1418.7292),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0.1645),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0.015),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','tonnes',293510.5944),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2012,2012,3050,'FAO TIER 1','ha',5823.6229),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0.6751),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0.0616),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','tonnes',40092.9472),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2013,2013,3050,'FAO TIER 1','ha',795.495),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.0922),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.0084),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','tonnes',46589.9186),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2014,2014,3050,'FAO TIER 1','ha',924.4031),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0.1072),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0.0098),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','tonnes',18433.304),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2015,2015,3050,'FAO TIER 1','ha',365.7402),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.0424),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.0039),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','tonnes',35725.4988),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2016,2016,3050,'FAO TIER 1','ha',708.8393),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0.0822),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0.0075),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','tonnes',491692.7426),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2017,2017,3050,'FAO TIER 1','ha',9755.8084),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',1.1309),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0.1033),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','tonnes',60704.1246),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2018,2018,3050,'FAO TIER 1','ha',1204.4469),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.1396),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.0127),
('GI','Fires',106,'Italy',7245,'Biomass burned (dry matter)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','tonnes',36862.8831),
('GI','Fires',106,'Italy',7246,'Burned Area',6797,'Other forest',2019,2019,3050,'FAO TIER 1','ha',731.4064),
('GI','Fires',106,'Italy',7225,'Emissions (CH4)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0.0848),
('GI','Fires',106,'Italy',7230,'Emissions (N2O)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0.0077),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6796,'Humid tropical forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','tonnes',8697.4819),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2010,2010,3050,'FAO TIER 1','ha',172.5691),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.02),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0.0018),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','tonnes',2174.682),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2013,2013,3050,'FAO TIER 1','ha',43.1485),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.005),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0.0005),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','tonnes',14132.6829),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2015,2015,3050,'FAO TIER 1','ha',280.4104),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.0325),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0.003),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2016,2016,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','tonnes',1087.4272),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2017,2017,3050,'FAO TIER 1','ha',21.5759),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0.0025),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2017,2017,3050,'FAO TIER 1','kilotonnes',0.0002),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','tonnes',16309.9273),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2018,2018,3050,'FAO TIER 1','ha',323.6097),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.0375),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2018,2018,3050,'FAO TIER 1','kilotonnes',0.0034),
('GI','Fires',119,'Latvia',7245,'Biomass burned (dry matter)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',119,'Latvia',7246,'Burned Area',6797,'Other forest',2019,2019,3050,'FAO TIER 1','ha',0),
('GI','Fires',119,'Latvia',7225,'Emissions (CH4)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',119,'Latvia',7230,'Emissions (N2O)',6797,'Other forest',2019,2019,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','ha',0),
('GI','Fires',126,'Lithuania',7225,'Emissions (CH4)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7230,'Emissions (N2O)',6796,'Humid tropical forest',2010,2010,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','ha',0),
('GI','Fires',126,'Lithuania',7225,'Emissions (CH4)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7230,'Emissions (N2O)',6796,'Humid tropical forest',2011,2011,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','ha',0),
('GI','Fires',126,'Lithuania',7225,'Emissions (CH4)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7230,'Emissions (N2O)',6796,'Humid tropical forest',2012,2012,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','ha',0),
('GI','Fires',126,'Lithuania',7225,'Emissions (CH4)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7230,'Emissions (N2O)',6796,'Humid tropical forest',2013,2013,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','ha',0),
('GI','Fires',126,'Lithuania',7225,'Emissions (CH4)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7230,'Emissions (N2O)',6796,'Humid tropical forest',2014,2014,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','ha',0),
('GI','Fires',126,'Lithuania',7225,'Emissions (CH4)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7230,'Emissions (N2O)',6796,'Humid tropical forest',2015,2015,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','ha',0),
('GI','Fires',126,'Lithuania',7225,'Emissions (CH4)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7230,'Emissions (N2O)',6796,'Humid tropical forest',2016,2016,3050,'FAO TIER 1','kilotonnes',0),
('GI','Fires',126,'Lithuania',7245,'Biomass burned (dry matter)',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','tonnes',0),
('GI','Fires',126,'Lithuania',7246,'Burned Area',6796,'Humid tropical forest',2017,2017,3050,'FAO TIER 1','ha',0),
